ID,BI Tools
16157,Tableau
16165,Tableau
16171,Tableau
16174,Tableau
16181,Tableau
16194,Tableau
16200,Tableau
16221,Tableau
16232,Tableau
16250,Tableau
16282,Tableau
16311,Tableau
16313,Tableau
16382,Tableau
16384,Tableau
16405,Tableau
16413,Tableau
16424,Tableau
16469,Tableau
16474,Tableau
16499,Tableau
16525,Tableau
16556,Tableau
16628,Tableau
16633,Tableau
16656,Tableau
16662,Tableau
16687,Tableau
16724,Tableau
16725,Tableau
16741,Tableau
16742,Tableau
16759,Tableau
16765,Tableau
16768,Tableau
16777,Tableau
16803,Tableau
16846,Tableau
16849,Tableau
16891,Tableau
16909,Tableau
16912,Tableau
16989,Tableau
16991,Tableau
16998,Tableau
17007,Tableau
17025,Tableau
17046,Tableau
17055,Tableau
17066,Tableau
17076,Tableau
17084,Tableau
17125,Tableau
17136,Tableau
17153,Tableau
17154,Tableau
17159,Tableau
17161,Tableau
17166,Tableau
17176,Tableau
17187,Tableau
17189,Tableau
17193,Tableau
17213,Tableau
17237,Tableau
17267,Tableau
17268,Tableau
17274,Tableau
17275,Tableau
17282,Tableau
17295,Tableau
17302,Tableau
17310,Tableau
17331,Tableau
17340,Tableau
17345,Tableau
17376,Tableau
17381,Tableau
17391,Tableau
17401,Tableau
17412,Tableau
17414,Tableau
17463,Tableau
17465,Tableau
17478,Tableau
17488,Tableau
17495,Tableau
17527,Tableau
17541,Tableau
17550,Tableau
17572,Tableau
17589,Tableau
17599,Tableau
17618,Tableau
17640,Tableau
17658,Tableau
17661,Tableau
17667,Tableau
17676,Tableau
17691,Tableau
17722,Tableau
17726,Tableau
17727,Tableau
17739,Tableau
17741,Tableau
17744,Tableau
17764,Tableau
17772,Tableau
17780,Tableau
17799,Tableau
17801,Tableau
17808,Tableau
17817,Tableau
17858,Tableau
17872,Tableau
17873,Tableau
17894,Tableau
17916,Tableau
17939,Tableau
17956,Tableau
17990,Tableau
18004,Tableau
18041,Tableau
18056,Tableau
18065,Tableau
18075,Tableau
18090,Tableau
18092,Tableau
18106,Tableau
18116,Tableau
18180,Tableau
18181,Tableau
18183,Tableau
18212,Tableau
18220,Tableau
18226,Tableau
18235,Tableau
18239,Tableau
18264,Tableau
18265,Tableau
18269,Tableau
18285,Tableau
18289,Tableau
18321,Tableau
18322,Tableau
18349,Tableau
18375,Tableau
18378,Tableau
18389,Tableau
18395,Tableau
18413,Tableau
18418,Tableau
18428,Tableau
18451,Tableau
18466,Tableau
18467,Tableau
18476,Tableau
18499,Tableau
18512,Tableau
18530,Tableau
18539,Tableau
18562,Tableau
18569,Tableau
18574,Tableau
18576,Tableau
18580,Tableau
18593,Tableau
18596,Tableau
18608,Tableau
18630,Tableau
18643,Tableau
18659,Tableau
18702,Tableau
18725,Tableau
18731,Tableau
18743,Tableau
18744,Tableau
18745,Tableau
18746,Tableau
18749,Tableau
18757,Tableau
18764,Tableau
18773,Tableau
18811,Tableau
18847,Tableau
18920,Tableau
18925,Tableau
18926,Tableau
18944,Tableau
18945,Tableau
18950,Tableau
18954,Tableau
18978,Tableau
19004,Tableau
19006,Tableau
19026,Tableau
19031,Tableau
19041,Tableau
19068,Tableau
19070,Tableau
19089,Tableau
19090,Tableau
19095,Tableau
19097,Tableau
19104,Tableau
19124,Tableau
19125,Tableau
19156,Tableau
19177,Tableau
19185,Tableau
19209,Tableau
19214,Tableau
19217,Tableau
19220,Tableau
19223,Tableau
19280,Tableau
19282,Tableau
19283,Tableau
19284,Tableau
19286,Tableau
19296,Tableau
19299,Tableau
19306,Tableau
19308,Tableau
19330,Tableau
19355,Tableau
19375,Tableau
19377,Tableau
19408,Tableau
19409,Tableau
19410,Tableau
19449,Tableau
19470,Tableau
19477,Tableau
19480,Tableau
19498,Tableau
19501,Tableau
19504,Tableau
19538,Tableau
19592,Tableau
19593,Tableau
19600,Tableau
19641,Tableau
19645,Tableau
19688,Tableau
19695,Tableau
19708,Tableau
19727,Tableau
19739,Tableau
19745,Tableau
19765,Tableau
19788,Tableau
19824,Tableau
19871,Tableau
19874,Tableau
19875,Tableau
19883,Tableau
19903,Tableau
19904,Tableau
19931,Tableau
19939,Tableau
19942,Tableau
19970,Tableau
19991,Tableau
19999,Tableau
20013,Tableau
20023,Tableau
20033,Tableau
20042,Tableau
20047,Tableau
20058,Tableau
20073,Tableau
20089,Tableau
20097,Tableau
20099,Tableau
20101,Tableau
20102,Tableau
20106,Tableau
20137,Tableau
20148,Tableau
20156,Tableau
20188,Tableau
20243,Tableau
20247,Tableau
20254,Tableau
20279,Tableau
20307,Tableau
20328,Tableau
20345,Tableau
20391,Tableau
20394,Tableau
20412,Tableau
20427,Tableau
20432,Tableau
20436,Tableau
20498,Tableau
20512,Tableau
20522,Tableau
20527,Tableau
20537,Tableau
20554,Tableau
20559,Tableau
20569,Tableau
20583,Tableau
20604,Tableau
20609,Tableau
20621,Tableau
20656,Tableau
20657,Tableau
20668,Tableau
20671,Tableau
20693,Tableau
20702,Tableau
20722,Tableau
20756,Tableau
20760,Tableau
20766,Tableau
20768,Tableau
20777,Tableau
20781,Tableau
20790,Tableau
20791,Tableau
20807,Tableau
20809,Tableau
20871,Tableau
20912,Tableau
20915,Tableau
20933,Tableau
20945,Tableau
20948,Tableau
20951,Tableau
20978,Tableau
20994,Tableau
20995,Tableau
21036,Tableau
21043,Tableau
21058,Tableau
21061,Tableau
21065,Tableau
21093,Tableau
21106,Tableau
21109,Tableau
21127,Tableau
21134,Tableau
21153,Tableau
21160,Tableau
21166,Tableau
21170,Tableau
21179,Tableau
21190,Tableau
21268,Tableau
21284,Tableau
21308,Tableau
21324,Tableau
21325,Tableau
21326,Tableau
21340,Tableau
21350,Tableau
21351,Tableau
21355,Tableau
21356,Tableau
21364,Tableau
21366,Tableau
21379,Tableau
21385,Tableau
21386,Tableau
21390,Tableau
21392,Tableau
21394,Tableau
21395,Tableau
21404,Tableau
21417,Tableau
21422,Tableau
21426,Tableau
21430,Tableau
21437,Tableau
21469,Tableau
21471,Tableau
21484,Tableau
21485,Tableau
21519,Tableau
21535,Tableau
21548,Tableau
21550,Tableau
21551,Tableau
21566,Tableau
21578,Tableau
21586,Tableau
21590,Tableau
21609,Tableau
21625,Tableau
21629,Tableau
21637,Tableau
21644,Tableau
21656,Tableau
21671,Tableau
21717,Tableau
21718,Tableau
21727,Tableau
21730,Tableau
21780,Tableau
21803,Tableau
21844,Tableau
21856,Tableau
21870,Tableau
21927,Tableau
21938,Tableau
21942,Tableau
21963,Tableau
21988,Tableau
21993,Tableau
22027,Tableau
22048,Tableau
22068,Tableau
22079,Tableau
22105,Tableau
22114,Tableau
22129,Tableau
22147,Tableau
22154,Tableau
22158,Tableau
22162,Tableau
22181,Tableau
22199,Tableau
22202,Tableau
22211,Tableau
22217,Tableau
22221,Tableau
22224,Tableau
22247,Tableau
22251,Tableau
22274,Tableau
22291,Tableau
22359,Tableau
22377,Tableau
22390,Tableau
22401,Tableau
22410,Tableau
22429,Tableau
22432,Tableau
22464,Tableau
22465,Tableau
22478,Tableau
22482,Tableau
22485,Tableau
22488,Tableau
22511,Tableau
22517,Tableau
22529,Tableau
22535,Tableau
22543,Tableau
22560,Tableau
22577,Tableau
22602,Tableau
22613,Tableau
22614,Tableau
22619,Tableau
22651,Tableau
22668,Tableau
22692,Tableau
22695,Tableau
22711,Tableau
22757,Tableau
22801,Tableau
22849,Tableau
22851,Tableau
22882,Tableau
22885,Tableau
22892,Tableau
22893,Tableau
22900,Tableau
22901,Tableau
22905,Tableau
22914,Tableau
22918,Tableau
22922,Tableau
22927,Tableau
22929,Tableau
22957,Tableau
22974,Tableau
22977,Tableau
23027,Tableau
23029,Tableau
23039,Tableau
23050,Tableau
23083,Tableau
23096,Tableau
23112,Tableau
23114,Tableau
23135,Tableau
23137,Tableau
23155,Tableau
23158,Tableau
23160,Tableau
23164,Tableau
23182,Tableau
23219,Tableau
23230,Tableau
23232,Tableau
23241,Tableau
23286,Tableau
23289,Tableau
23299,Tableau
23300,Tableau
23328,Tableau
23330,Tableau
23359,Tableau
23396,Tableau
23442,Tableau
23452,Tableau
23455,Tableau
23471,Tableau
23474,Tableau
23527,Tableau
23537,Tableau
23556,Tableau
23575,Tableau
23576,Tableau
23578,Tableau
23592,Tableau
23594,Tableau
23599,Tableau
23617,Tableau
23618,Tableau
23632,Tableau
23668,Tableau
23669,Tableau
23682,Tableau
23688,Tableau
23692,Tableau
23730,Tableau
23742,Tableau
23746,Tableau
23804,Tableau
23809,Tableau
23816,Tableau
23817,Tableau
23818,Tableau
23823,Tableau
23829,Tableau
23837,Tableau
23845,Tableau
23860,Tableau
23871,Tableau
23919,Tableau
23926,Tableau
23931,Tableau
23935,Tableau
23963,Tableau
23981,Tableau
23983,Tableau
23989,Tableau
23994,Tableau
29,Qlik Sense
237,Qlik Sense
394,Qlik Sense
425,Qlik Sense
481,Qlik Sense
633,Qlik Sense
866,Qlik Sense
952,Qlik Sense
1207,Qlik Sense
1303,Qlik Sense
1329,Qlik Sense
1470,Qlik Sense
1537,Qlik Sense
1620,Qlik Sense
1677,Qlik Sense
1771,Qlik Sense
1890,Qlik Sense
2056,Qlik Sense
2057,Qlik Sense
2218,Qlik Sense
2381,Qlik Sense
2435,Qlik Sense
2539,Qlik Sense
2580,Qlik Sense
2620,Qlik Sense
2739,Qlik Sense
3016,Qlik Sense
3370,Qlik Sense
3375,Qlik Sense
3540,Qlik Sense
3756,Qlik Sense
4335,Qlik Sense
4439,Qlik Sense
4466,Qlik Sense
4590,Qlik Sense
4647,Qlik Sense
4984,Qlik Sense
5417,Qlik Sense
5455,Qlik Sense
5544,Qlik Sense
5635,Qlik Sense
5738,Qlik Sense
5749,Qlik Sense
5845,Qlik Sense
5871,Qlik Sense
6002,Qlik Sense
6206,Qlik Sense
6276,Qlik Sense
6284,Qlik Sense
6299,Qlik Sense
6496,Qlik Sense
6729,Qlik Sense
7092,Qlik Sense
7119,Qlik Sense
7443,Qlik Sense
7537,Qlik Sense
7574,Qlik Sense
7642,Qlik Sense
7994,Qlik Sense
8297,Qlik Sense
8345,Qlik Sense
8361,Qlik Sense
8403,Qlik Sense
8453,Qlik Sense
8542,Qlik Sense
8568,Qlik Sense
8620,Qlik Sense
8827,Qlik Sense
8856,Qlik Sense
8893,Qlik Sense
9011,Qlik Sense
9071,Qlik Sense
9134,Qlik Sense
9180,Qlik Sense
9524,Qlik Sense
9606,Qlik Sense
9853,Qlik Sense
10012,Qlik Sense
10021,Qlik Sense
10183,Qlik Sense
10239,Qlik Sense
10384,Qlik Sense
10564,Qlik Sense
10588,Qlik Sense
10727,Qlik Sense
10905,Qlik Sense
10919,Qlik Sense
10956,Qlik Sense
11106,Qlik Sense
11117,Qlik Sense
11162,Qlik Sense
11195,Qlik Sense
11628,Qlik Sense
11701,Qlik Sense
11752,Qlik Sense
11767,Qlik Sense
11816,Qlik Sense
11933,Qlik Sense
12173,Qlik Sense
12176,Qlik Sense
12464,Qlik Sense
12748,Qlik Sense
12819,Qlik Sense
12915,Qlik Sense
12934,Qlik Sense
12964,Qlik Sense
13414,Qlik Sense
13452,Qlik Sense
13497,Qlik Sense
13547,Qlik Sense
13603,Qlik Sense
13807,Qlik Sense
13974,Qlik Sense
14008,Qlik Sense
14036,Qlik Sense
14249,Qlik Sense
14257,Qlik Sense
14514,Qlik Sense
14561,Qlik Sense
14593,Qlik Sense
14664,Qlik Sense
14744,Qlik Sense
14871,Qlik Sense
14898,Qlik Sense
14917,Qlik Sense
15080,Qlik Sense
15128,Qlik Sense
15225,Qlik Sense
15351,Qlik Sense
15399,Qlik Sense
15444,Qlik Sense
15551,Qlik Sense
15633,Qlik Sense
15673,Qlik Sense
15729,Qlik Sense
15754,Qlik Sense
15790,Qlik Sense
15880,Qlik Sense
15884,Qlik Sense
16100,Qlik Sense
16175,Qlik Sense
16382,Qlik Sense
16787,Qlik Sense
17025,Qlik Sense
17100,Qlik Sense
17166,Qlik Sense
17237,Qlik Sense
17412,Qlik Sense
17571,Qlik Sense
17658,Qlik Sense
17698,Qlik Sense
17726,Qlik Sense
18056,Qlik Sense
18378,Qlik Sense
18755,Qlik Sense
19156,Qlik Sense
19377,Qlik Sense
19439,Qlik Sense
19501,Qlik Sense
19519,Qlik Sense
19641,Qlik Sense
19903,Qlik Sense
19942,Qlik Sense
20224,Qlik Sense
20527,Qlik Sense
20529,Qlik Sense
20545,Qlik Sense
20912,Qlik Sense
20966,Qlik Sense
21031,Qlik Sense
21040,Qlik Sense
21043,Qlik Sense
21153,Qlik Sense
21325,Qlik Sense
21379,Qlik Sense
21391,Qlik Sense
21398,Qlik Sense
21430,Qlik Sense
21434,Qlik Sense
21437,Qlik Sense
21438,Qlik Sense
21459,Qlik Sense
21470,Qlik Sense
21625,Qlik Sense
21631,Qlik Sense
21637,Qlik Sense
21780,Qlik Sense
21844,Qlik Sense
21862,Qlik Sense
21880,Qlik Sense
21900,Qlik Sense
21934,Qlik Sense
22074,Qlik Sense
22079,Qlik Sense
22373,Qlik Sense
22488,Qlik Sense
22524,Qlik Sense
22668,Qlik Sense
22876,Qlik Sense
22901,Qlik Sense
23112,Qlik Sense
23179,Qlik Sense
23330,Qlik Sense
23492,Qlik Sense
23520,Qlik Sense
23692,Qlik Sense
23823,Qlik Sense
318,Domo
496,Domo
557,Domo
633,Domo
886,Domo
1567,Domo
2933,Domo
3443,Domo
4325,Domo
4466,Domo
4590,Domo
4903,Domo
5782,Domo
6002,Domo
6144,Domo
6238,Domo
7849,Domo
7890,Domo
7962,Domo
8418,Domo
8542,Domo
9541,Domo
10183,Domo
14126,Domo
14154,Domo
14268,Domo
14425,Domo
15431,Domo
16251,Domo
16956,Domo
17278,Domo
17433,Domo
17843,Domo
18811,Domo
19355,Domo
19641,Domo
20247,Domo
20416,Domo
21351,Domo
21379,Domo
21381,Domo
21673,Domo
21730,Domo
21934,Domo
135,TIBCO Spotfire
537,TIBCO Spotfire
633,TIBCO Spotfire
952,TIBCO Spotfire
1043,TIBCO Spotfire
1111,TIBCO Spotfire
1470,TIBCO Spotfire
2198,TIBCO Spotfire
2435,TIBCO Spotfire
2646,TIBCO Spotfire
3246,TIBCO Spotfire
3302,TIBCO Spotfire
3600,TIBCO Spotfire
3682,TIBCO Spotfire
3775,TIBCO Spotfire
4325,TIBCO Spotfire
4466,TIBCO Spotfire
4572,TIBCO Spotfire
4755,TIBCO Spotfire
5078,TIBCO Spotfire
5734,TIBCO Spotfire
5816,TIBCO Spotfire
6083,TIBCO Spotfire
6346,TIBCO Spotfire
6897,TIBCO Spotfire
7270,TIBCO Spotfire
7537,TIBCO Spotfire
7908,TIBCO Spotfire
8033,TIBCO Spotfire
8106,TIBCO Spotfire
8293,TIBCO Spotfire
8309,TIBCO Spotfire
8542,TIBCO Spotfire
8786,TIBCO Spotfire
9028,TIBCO Spotfire
9437,TIBCO Spotfire
9987,TIBCO Spotfire
10016,TIBCO Spotfire
10450,TIBCO Spotfire
10697,TIBCO Spotfire
10905,TIBCO Spotfire
11081,TIBCO Spotfire
11296,TIBCO Spotfire
11472,TIBCO Spotfire
11588,TIBCO Spotfire
11628,TIBCO Spotfire
11678,TIBCO Spotfire
11724,TIBCO Spotfire
12176,TIBCO Spotfire
12819,TIBCO Spotfire
12934,TIBCO Spotfire
13761,TIBCO Spotfire
13900,TIBCO Spotfire
14452,TIBCO Spotfire
14898,TIBCO Spotfire
14911,TIBCO Spotfire
15848,TIBCO Spotfire
16073,TIBCO Spotfire
16226,TIBCO Spotfire
16353,TIBCO Spotfire
16762,TIBCO Spotfire
17030,TIBCO Spotfire
17166,TIBCO Spotfire
17246,TIBCO Spotfire
17333,TIBCO Spotfire
17401,TIBCO Spotfire
17858,TIBCO Spotfire
17909,TIBCO Spotfire
18056,TIBCO Spotfire
18212,TIBCO Spotfire
18853,TIBCO Spotfire
19068,TIBCO Spotfire
19449,TIBCO Spotfire
19641,TIBCO Spotfire
19946,TIBCO Spotfire
20081,TIBCO Spotfire
20243,TIBCO Spotfire
20621,TIBCO Spotfire
20945,TIBCO Spotfire
21036,TIBCO Spotfire
21095,TIBCO Spotfire
21153,TIBCO Spotfire
21473,TIBCO Spotfire
21999,TIBCO Spotfire
22667,TIBCO Spotfire
23266,TIBCO Spotfire
16,Alteryx 
289,Alteryx 
591,Alteryx 
633,Alteryx 
775,Alteryx 
816,Alteryx 
840,Alteryx 
893,Alteryx 
1303,Alteryx 
1523,Alteryx 
1602,Alteryx 
1848,Alteryx 
2057,Alteryx 
2250,Alteryx 
2632,Alteryx 
3191,Alteryx 
3369,Alteryx 
3738,Alteryx 
3739,Alteryx 
3949,Alteryx 
4182,Alteryx 
4341,Alteryx 
4423,Alteryx 
4466,Alteryx 
4981,Alteryx 
5032,Alteryx 
5455,Alteryx 
5477,Alteryx 
5720,Alteryx 
5734,Alteryx 
5826,Alteryx 
6002,Alteryx 
6131,Alteryx 
6600,Alteryx 
6892,Alteryx 
8091,Alteryx 
8542,Alteryx 
8568,Alteryx 
8620,Alteryx 
9444,Alteryx 
9524,Alteryx 
9606,Alteryx 
10263,Alteryx 
10426,Alteryx 
10436,Alteryx 
10541,Alteryx 
10569,Alteryx 
10664,Alteryx 
10777,Alteryx 
10905,Alteryx 
10968,Alteryx 
11106,Alteryx 
11266,Alteryx 
11677,Alteryx 
11709,Alteryx 
11988,Alteryx 
12065,Alteryx 
12072,Alteryx 
12124,Alteryx 
12236,Alteryx 
12440,Alteryx 
12908,Alteryx 
13120,Alteryx 
13497,Alteryx 
13701,Alteryx 
14200,Alteryx 
14250,Alteryx 
14268,Alteryx 
14372,Alteryx 
14507,Alteryx 
14664,Alteryx 
14706,Alteryx 
14744,Alteryx 
15318,Alteryx 
15419,Alteryx 
15542,Alteryx 
16088,Alteryx 
16251,Alteryx 
16687,Alteryx 
16708,Alteryx 
17007,Alteryx 
17066,Alteryx 
17189,Alteryx 
17353,Alteryx 
17764,Alteryx 
17840,Alteryx 
17858,Alteryx 
17956,Alteryx 
18180,Alteryx 
18181,Alteryx 
18212,Alteryx 
18389,Alteryx 
18395,Alteryx 
18418,Alteryx 
18559,Alteryx 
18744,Alteryx 
18746,Alteryx 
18887,Alteryx 
19019,Alteryx 
19089,Alteryx 
19156,Alteryx 
19352,Alteryx 
19449,Alteryx 
19641,Alteryx 
19942,Alteryx 
20032,Alteryx 
20194,Alteryx 
20243,Alteryx 
20432,Alteryx 
20436,Alteryx 
20644,Alteryx 
20693,Alteryx 
20933,Alteryx 
21061,Alteryx 
21109,Alteryx 
21153,Alteryx 
21325,Alteryx 
21351,Alteryx 
21364,Alteryx 
21379,Alteryx 
21435,Alteryx 
21908,Alteryx 
22010,Alteryx 
22410,Alteryx 
22464,Alteryx 
22651,Alteryx 
22901,Alteryx 
22929,Alteryx 
23160,Alteryx 
23182,Alteryx 
23218,Alteryx 
23981,Alteryx 
436,Sisense 
633,Sisense 
1470,Sisense 
2683,Sisense 
4119,Sisense 
4423,Sisense 
4440,Sisense 
4466,Sisense 
5152,Sisense 
5283,Sisense 
6299,Sisense 
7589,Sisense 
8060,Sisense 
8145,Sisense 
8453,Sisense 
10427,Sisense 
11608,Sisense 
12124,Sisense 
12199,Sisense 
13287,Sisense 
13311,Sisense 
14211,Sisense 
14525,Sisense 
14543,Sisense 
14548,Sisense 
14794,Sisense 
16662,Sisense 
17616,Sisense 
17744,Sisense 
17916,Sisense 
18999,Sisense 
19006,Sisense 
19641,Sisense 
20310,Sisense 
21153,Sisense 
21336,Sisense 
21435,Sisense 
23618,Sisense 
203,SAP Analytics Cloud 
271,SAP Analytics Cloud 
296,SAP Analytics Cloud 
350,SAP Analytics Cloud 
580,SAP Analytics Cloud 
591,SAP Analytics Cloud 
633,SAP Analytics Cloud 
634,SAP Analytics Cloud 
781,SAP Analytics Cloud 
1197,SAP Analytics Cloud 
1670,SAP Analytics Cloud 
2249,SAP Analytics Cloud 
2351,SAP Analytics Cloud 
2371,SAP Analytics Cloud 
2717,SAP Analytics Cloud 
3286,SAP Analytics Cloud 
3409,SAP Analytics Cloud 
3443,SAP Analytics Cloud 
3639,SAP Analytics Cloud 
3644,SAP Analytics Cloud 
4325,SAP Analytics Cloud 
4466,SAP Analytics Cloud 
4525,SAP Analytics Cloud 
5160,SAP Analytics Cloud 
5260,SAP Analytics Cloud 
5285,SAP Analytics Cloud 
5337,SAP Analytics Cloud 
5521,SAP Analytics Cloud 
5694,SAP Analytics Cloud 
5967,SAP Analytics Cloud 
6035,SAP Analytics Cloud 
6299,SAP Analytics Cloud 
6673,SAP Analytics Cloud 
7412,SAP Analytics Cloud 
7786,SAP Analytics Cloud 
7925,SAP Analytics Cloud 
8309,SAP Analytics Cloud 
8345,SAP Analytics Cloud 
8453,SAP Analytics Cloud 
8568,SAP Analytics Cloud 
8786,SAP Analytics Cloud 
8860,SAP Analytics Cloud 
8952,SAP Analytics Cloud 
9242,SAP Analytics Cloud 
10292,SAP Analytics Cloud 
10427,SAP Analytics Cloud 
10516,SAP Analytics Cloud 
10777,SAP Analytics Cloud 
10828,SAP Analytics Cloud 
11073,SAP Analytics Cloud 
11364,SAP Analytics Cloud 
11588,SAP Analytics Cloud 
11715,SAP Analytics Cloud 
11988,SAP Analytics Cloud 
12224,SAP Analytics Cloud 
12349,SAP Analytics Cloud 
12675,SAP Analytics Cloud 
12919,SAP Analytics Cloud 
13019,SAP Analytics Cloud 
13311,SAP Analytics Cloud 
13536,SAP Analytics Cloud 
13892,SAP Analytics Cloud 
13935,SAP Analytics Cloud 
14200,SAP Analytics Cloud 
14270,SAP Analytics Cloud 
14352,SAP Analytics Cloud 
14411,SAP Analytics Cloud 
14477,SAP Analytics Cloud 
14744,SAP Analytics Cloud 
14956,SAP Analytics Cloud 
15650,SAP Analytics Cloud 
16500,SAP Analytics Cloud 
16777,SAP Analytics Cloud 
17125,SAP Analytics Cloud 
17352,SAP Analytics Cloud 
17353,SAP Analytics Cloud 
17391,SAP Analytics Cloud 
17578,SAP Analytics Cloud 
17626,SAP Analytics Cloud 
17664,SAP Analytics Cloud 
17676,SAP Analytics Cloud 
17809,SAP Analytics Cloud 
18114,SAP Analytics Cloud 
18264,SAP Analytics Cloud 
18877,SAP Analytics Cloud 
19156,SAP Analytics Cloud 
19206,SAP Analytics Cloud 
19527,SAP Analytics Cloud 
19641,SAP Analytics Cloud 
20106,SAP Analytics Cloud 
20243,SAP Analytics Cloud 
20375,SAP Analytics Cloud 
20637,SAP Analytics Cloud 
20709,SAP Analytics Cloud 
20871,SAP Analytics Cloud 
20952,SAP Analytics Cloud 
21153,SAP Analytics Cloud 
21166,SAP Analytics Cloud 
21446,SAP Analytics Cloud 
21934,SAP Analytics Cloud 
22251,SAP Analytics Cloud 
22543,SAP Analytics Cloud 
22711,SAP Analytics Cloud 
23145,SAP Analytics Cloud 
23213,SAP Analytics Cloud 
23871,SAP Analytics Cloud 
16,Microsoft Azure Synapse 
25,Microsoft Azure Synapse 
114,Microsoft Azure Synapse 
610,Microsoft Azure Synapse 
626,Microsoft Azure Synapse 
633,Microsoft Azure Synapse 
644,Microsoft Azure Synapse 
811,Microsoft Azure Synapse 
928,Microsoft Azure Synapse 
1141,Microsoft Azure Synapse 
1308,Microsoft Azure Synapse 
1329,Microsoft Azure Synapse 
1567,Microsoft Azure Synapse 
1618,Microsoft Azure Synapse 
1750,Microsoft Azure Synapse 
1989,Microsoft Azure Synapse 
2218,Microsoft Azure Synapse 
2249,Microsoft Azure Synapse 
2997,Microsoft Azure Synapse 
3244,Microsoft Azure Synapse 
3286,Microsoft Azure Synapse 
3369,Microsoft Azure Synapse 
3519,Microsoft Azure Synapse 
3572,Microsoft Azure Synapse 
3779,Microsoft Azure Synapse 
3870,Microsoft Azure Synapse 
4005,Microsoft Azure Synapse 
4065,Microsoft Azure Synapse 
4298,Microsoft Azure Synapse 
4466,Microsoft Azure Synapse 
4591,Microsoft Azure Synapse 
4600,Microsoft Azure Synapse 
4734,Microsoft Azure Synapse 
4848,Microsoft Azure Synapse 
4951,Microsoft Azure Synapse 
5052,Microsoft Azure Synapse 
5056,Microsoft Azure Synapse 
5353,Microsoft Azure Synapse 
5410,Microsoft Azure Synapse 
5624,Microsoft Azure Synapse 
5826,Microsoft Azure Synapse 
5975,Microsoft Azure Synapse 
5989,Microsoft Azure Synapse 
6002,Microsoft Azure Synapse 
6131,Microsoft Azure Synapse 
6132,Microsoft Azure Synapse 
6299,Microsoft Azure Synapse 
6409,Microsoft Azure Synapse 
6447,Microsoft Azure Synapse 
6496,Microsoft Azure Synapse 
6651,Microsoft Azure Synapse 
6827,Microsoft Azure Synapse 
7025,Microsoft Azure Synapse 
7669,Microsoft Azure Synapse 
7748,Microsoft Azure Synapse 
8361,Microsoft Azure Synapse 
8373,Microsoft Azure Synapse 
8860,Microsoft Azure Synapse 
8988,Microsoft Azure Synapse 
9347,Microsoft Azure Synapse 
9725,Microsoft Azure Synapse 
9750,Microsoft Azure Synapse 
9802,Microsoft Azure Synapse 
9853,Microsoft Azure Synapse 
9977,Microsoft Azure Synapse 
9987,Microsoft Azure Synapse 
10081,Microsoft Azure Synapse 
10183,Microsoft Azure Synapse 
10190,Microsoft Azure Synapse 
10257,Microsoft Azure Synapse 
10529,Microsoft Azure Synapse 
10561,Microsoft Azure Synapse 
10631,Microsoft Azure Synapse 
10668,Microsoft Azure Synapse 
10727,Microsoft Azure Synapse 
10767,Microsoft Azure Synapse 
10777,Microsoft Azure Synapse 
10845,Microsoft Azure Synapse 
10871,Microsoft Azure Synapse 
11162,Microsoft Azure Synapse 
11588,Microsoft Azure Synapse 
11732,Microsoft Azure Synapse 
11775,Microsoft Azure Synapse 
11804,Microsoft Azure Synapse 
12072,Microsoft Azure Synapse 
12111,Microsoft Azure Synapse 
12148,Microsoft Azure Synapse 
12447,Microsoft Azure Synapse 
12483,Microsoft Azure Synapse 
12713,Microsoft Azure Synapse 
12723,Microsoft Azure Synapse 
12827,Microsoft Azure Synapse 
13238,Microsoft Azure Synapse 
13264,Microsoft Azure Synapse 
13311,Microsoft Azure Synapse 
13681,Microsoft Azure Synapse 
13892,Microsoft Azure Synapse 
13958,Microsoft Azure Synapse 
14235,Microsoft Azure Synapse 
14378,Microsoft Azure Synapse 
14520,Microsoft Azure Synapse 
14551,Microsoft Azure Synapse 
14840,Microsoft Azure Synapse 
14895,Microsoft Azure Synapse 
14932,Microsoft Azure Synapse 
15048,Microsoft Azure Synapse 
15145,Microsoft Azure Synapse 
15320,Microsoft Azure Synapse 
15399,Microsoft Azure Synapse 
15473,Microsoft Azure Synapse 
15572,Microsoft Azure Synapse 
15597,Microsoft Azure Synapse 
15620,Microsoft Azure Synapse 
15926,Microsoft Azure Synapse 
15959,Microsoft Azure Synapse 
15970,Microsoft Azure Synapse 
15975,Microsoft Azure Synapse 
16088,Microsoft Azure Synapse 
16230,Microsoft Azure Synapse 
16787,Microsoft Azure Synapse 
17037,Microsoft Azure Synapse 
17174,Microsoft Azure Synapse 
17176,Microsoft Azure Synapse 
17352,Microsoft Azure Synapse 
17472,Microsoft Azure Synapse 
17724,Microsoft Azure Synapse 
17769,Microsoft Azure Synapse 
17804,Microsoft Azure Synapse 
17977,Microsoft Azure Synapse 
18269,Microsoft Azure Synapse 
18418,Microsoft Azure Synapse 
18505,Microsoft Azure Synapse 
18848,Microsoft Azure Synapse 
18880,Microsoft Azure Synapse 
19097,Microsoft Azure Synapse 
19136,Microsoft Azure Synapse 
19572,Microsoft Azure Synapse 
19641,Microsoft Azure Synapse 
19840,Microsoft Azure Synapse 
19967,Microsoft Azure Synapse 
20033,Microsoft Azure Synapse 
20498,Microsoft Azure Synapse 
20532,Microsoft Azure Synapse 
20536,Microsoft Azure Synapse 
20559,Microsoft Azure Synapse 
